cookie,time,interaction,conversion,conversion_value,channel
Cj0KCQjwnP-ZBhDiARIsAH3FSRd1UL1wfXFCb-05ykIG7aTs-CGZtGPMMlv0EBCDldOrec_-aCYHHPUaAkdcEALw_wcB,1665148601,Purchase,1,1183,google
Cj0KCQjwnP-ZBhDiARIsAH3FSRd1UL1wfXFCb-05ykIG7aTs-CGZtGPMMlv0EBCDldOrec_-aCYHHPUaAkdcEALw_wcB,1665149204,ViewContent,0,0,google
Cj0KCQjwnP-ZBhDiARIsAH3FSRfo9RyFOSOOXD1o1CgFwtPxZyhPL2nc_nqIuez43hZaF3zkGED-qy8aAmrNEALw_wcB,1665152294,ViewContent,0,0,mailchimp
EAIaIQobChMIu4iJ4aHO-gIVPplmAh3RQgN4EAAYASAAEgIERvD_BwE,1665159111,Purchase,0,602,undefined
Cj0KCQjwnP-ZBhDiARIsAH3FSRdbpc9ncQ9IOSXprNFI9FJxIbisSpYUZDOZKKvvVG6f1dmBeh03G1EaAqA8EALw_wcB,1665160446,ProductView,0,0,adwords
EAIaIQobChMI5vDp4MzO-gIVlYdLBR0DOQYqEAAYASAAEgKTFfD_BwE,1665162252,ProductView,0,0,adwords
EAIaIQobChMIsIDl5s3O-gIV0gRyCh2vbAb7EAEYASAAEgIB3vD_BwE,1665162530,ProductView,0,0,s
EAIaIQobChMIn_TzguvO-gIV0AorCh3wvwzkEAAYAiAAEgJ8nPD_BwE,1665170386,ProductView,0,0,adwords
EAIaIQobChMIvOu9rYzP-gIVUw4rCh2mBgtoEAAYAyAAEgLDKfD_BwE,1665179348,ProductView,0,0,adwords
EAIaIQobChMIyZ-fiY7P-gIViAsrCh3BIQ7SEAAYAyAAEgL0IPD_BwE,1665179900,ProductView,0,0,adwords
EAIaIQobChMI55_w05_P-gIVoJhmAh2LXA2cEAEYASAAEgKa9PD_BwE,1665184507,ProductView,0,0,s
EAIaIQobChMI0f-unafP-gIVoZJmAh0LXwRjEAEYASAAEgL7KvD_BwE,1665186547,ProductView,0,0,adwords
EAIaIQobChMI5YPll6jP-gIVeplmAh1ecAYwEAEYASAAEgL3e_D_BwE,1665186796,ProductView,0,0,s
EAIaIQobChMI95mIqKrP-gIVwZJmAh2w8QdsEAAYAiAAEgIR7fD_BwE,1665187376,ProductView,0,0,s
EAIaIQobChMIpLi-sqvP-gIVCJ1LBR07pgmOEAEYASAAEgJRqvD_BwE,1665187655,ProductView,0,0,s
EAIaIQobChMIuay5uavP-gIV55hmAh29TADmEAEYAiAAEgKNavD_BwE,1665187666,ProductView,0,0,s
EAIaIQobChMI-Lms0LDP-gIVryErCh0gKg81EAEYASABEgI_IPD_BwE,1665189084,ProductView,0,0,s
EAIaIQobChMI9J3dzLPP-gIVlpJmAh3cew2QEAEYAiAAEgLtNfD_BwE,1665189860,ProductView,0,0,s
EAIaIQobChMI05L_98TP-gIVTorCCh0xRA5sEAAYASAAEgJEy_D_BwE,1665194527,ProductView,0,0,adwords
Cj0KCQjwnP-ZBhDiARIsAH3FSRcul4UzPNVDZBrRoW83NfZ8Ub77rmgao2ZvoB_XQO6H6cgNCGRIn6IaAiSzEALw_wcB,1665194546,ProductView,0,0,adwords
EAIaIQobChMI05L_98TP-gIVTorCCh0xRA5sEAAYASAAEgJEy_D_BwE,1665194614,ProductView,0,0,adwords
EAIaIQobChMIlOK6vMXP-gIVxb2WCh1CxgzeEAEYASAAEgI2-fD_BwE,1665194650,ProductView,0,0,adwords
EAIaIQobChMIlOK6vMXP-gIVxb2WCh1CxgzeEAEYASAAEgI2-fD_BwE,1665194725,ProductView,0,0,adwords
EAIaIQobChMIp9bFvM3P-gIVoZpmAh3wXQOpEAAYAiABEgIfyvD_BwE,1665196818,ProductView,0,0,adwords
Cj0KCQjwnP-ZBhDiARIsAH3FSRfW5EerVe6FTQCr7ZW4ftAglC8CJiEOjr1MjCtIGhGPPS1IfG5eNjgaAmMXEALw_wcB,1665202567,ProductView,0,0,s
EAIaIQobChMIm-bfzOfP-gIVIJlmAh3OuQu7EAEYAiAAEgKavvD_BwE,1665203816,ProductView,0,0,adwords
EAIaIQobChMIpK-22fjP-gIVkdGWCh0xPgdOEAEYASAAEgLa_fD_BwE,1665208409,ProductView,0,0,adwords
Cj0KCQjwnP-ZBhDiARIsAH3FSRfkbk_UXD9Si2JKhY46l8u366OXUDzhzbWYBFDm6my4zXj16rZIWrUaAoePEALw_wcB,1665208533,Purchase,1,1400,undefined
Cj0KCQjwnP-ZBhDiARIsAH3FSRfkbk_UXD9Si2JKhY46l8u366OXUDzhzbWYBFDm6my4zXj16rZIWrUaAoePEALw_wcB,1665210298,Purchase,1,1554,undefined
EAIaIQobChMIne7W4IPQ-gIVCdiWCh1_9A5EEAEYAiAAEgIjKvD_BwE,1665211398,ProductView,0,0,adwords
EAIaIQobChMI6tzPjoTQ-gIVA1ZgCh1W6AiqEAEYAiAAEgJBYvD_BwE,1665211481,ProductView,0,0,adwords
EAIaIQobChMIys6f9vLP-gIVwplmAh0i9QL_EAAYASAAEgI2ffD_BwE,1665211836,Purchase,0,552,undefined
EAIaIQobChMIic-Mz4XQ-gIVepRmAh2cng1uEAAYAiAAEgJhEfD_BwE,1665211877,ProductView,0,0,adwords
EAIaIQobChMIic-Mz4XQ-gIVepRmAh2cng1uEAAYAiAAEgJhEfD_BwE,1665211882,MemberRegistration,0,0,adwords
CjwKCAjwv4SaBhBPEiwA9YzZvPJQobVJnw0MWBVCtK3nIpOTlPAyakWs09wef_EkklYkwEOfCQDKnhoCtegQAvD_BwE,1665216004,Purchase,0,656,undefined
CjwKCAjwv4SaBhBPEiwA9YzZvAvwhPq_DqGPKvdjo2Kpi4act1gVH1nT1SDsn3_JdwJS_lNziTHQdhoCz9kQAvD_BwE,1665216279,ProductView,0,0,g
EAIaIQobChMIkKGkv5_Q-gIVhiQrCh1KRwTPEAEYASAAEgLoM_D_BwE,1665218874,ProductView,0,0,adwords
EAIaIQobChMI95ushajQ-gIVw5JmAh3RZQkAEAEYASABEgJHifD_BwE,1665221139,ProductView,0,0,s
EAIaIQobChMIwabB97LQ-gIVSppmAh0VJA8EEAAYASAAEgLp3PD_BwE,1665224037,ProductView,0,0,adwords
CjwKCAjwv4SaBhBPEiwA9YzZvDqRokih7j-TKPt5gOHsePLq3o66YNFB2-XMjkLaT9PYrxBKNMJlLxoC8kcQAvD_BwE,1665225504,Purchase,1,3606,google
EAIaIQobChMIm_aKtsPQ-gIVnoNLBR1z0gfmEAEYASAAEgJMFPD_BwE,1665228469,ProductView,0,0,s
CjwKCAjwv4SaBhBPEiwA9YzZvExYZFEx_EYFV3zX59Pfs8NIaz5vcuQXmcBvhdcbcG5vOM-nCsDHshoCmUQQAvD_BwE,1665230481,ProductView,0,0,g
EAIaIQobChMIvcKSlNbQ-gIVqJJmAh04bA39EAAYASAAEgJvlPD_BwE,1665233507,ProductView,0,0,adwords
CjwKCAjwv4SaBhBPEiwA9YzZvD-i-7MGZaNLCZUIu6-U8CdpAMeNXaL8kx9EH8zxT8U1nhz3reAr-xoCqLIQAvD_BwE,1665235426,Purchase,1,1533,undefined
CjwKCAjwv4SaBhBPEiwA9YzZvDqRokih7j-TKPt5gOHsePLq3o66YNFB2-XMjkLaT9PYrxBKNMJlLxoC8kcQAvD_BwE,1665236278,Purchase,1,3606,google
CjwKCAjwv4SaBhBPEiwA9YzZvDGmAmHwCyRIL6VOtFGLsKjhl1KIAbZJ4lTDasVGEgCdxelLF-GuAxoC3MYQAvD_BwE,1665236654,Purchase,1,714,undefined
EAIaIQobChMI-4XO8ObQ-gIVI9tMAh2X1g2CEAAYASAAEgKUl_D_BwE,1665237985,ProductView,0,0,g
EAIaIQobChMI-4XO8ObQ-gIVI9tMAh2X1g2CEAAYASAAEgKUl_D_BwE,1665238069,ProductView,0,0,g
CjwKCAjwv4SaBhBPEiwA9YzZvJdA421puQA01-XFXADmrNVlEwrphDXzjiiazSFvzevupjZOw1GhhxoCZp8QAvD_BwE,1665239650,ViewContent,0,0,google
CjwKCAjwv4SaBhBPEiwA9YzZvJdA421puQA01-XFXADmrNVlEwrphDXzjiiazSFvzevupjZOw1GhhxoCZp8QAvD_BwE,1665239668,ViewContent,0,0,google
EAIaIQobChMItpX2ku3Q-gIVkYjCCh0M3QBEEAAYASABEgJIZvD_BwE,1665239668,ProductView,0,0,g
CjwKCAjwv4SaBhBPEiwA9YzZvJdA421puQA01-XFXADmrNVlEwrphDXzjiiazSFvzevupjZOw1GhhxoCZp8QAvD_BwE,1665239690,ViewContent,0,0,google
CjwKCAjwv4SaBhBPEiwA9YzZvJdA421puQA01-XFXADmrNVlEwrphDXzjiiazSFvzevupjZOw1GhhxoCZp8QAvD_BwE,1665239717,ViewContent,0,0,google
CjwKCAjwv4SaBhBPEiwA9YzZvJdA421puQA01-XFXADmrNVlEwrphDXzjiiazSFvzevupjZOw1GhhxoCZp8QAvD_BwE,1665239744,ViewContent,0,0,google
CjwKCAjwv4SaBhBPEiwA9YzZvJdA421puQA01-XFXADmrNVlEwrphDXzjiiazSFvzevupjZOw1GhhxoCZp8QAvD_BwE,1665239789,ViewContent,0,0,google
CjwKCAjwv4SaBhBPEiwA9YzZvJdA421puQA01-XFXADmrNVlEwrphDXzjiiazSFvzevupjZOw1GhhxoCZp8QAvD_BwE,1665239912,ViewContent,0,0,google
CjwKCAjwv4SaBhBPEiwA9YzZvJdA421puQA01-XFXADmrNVlEwrphDXzjiiazSFvzevupjZOw1GhhxoCZp8QAvD_BwE,1665239940,ViewContent,0,0,google
CjwKCAjwv4SaBhBPEiwA9YzZvJdA421puQA01-XFXADmrNVlEwrphDXzjiiazSFvzevupjZOw1GhhxoCZp8QAvD_BwE,1665239967,ViewContent,0,0,google
CjwKCAjwv4SaBhBPEiwA9YzZvJdA421puQA01-XFXADmrNVlEwrphDXzjiiazSFvzevupjZOw1GhhxoCZp8QAvD_BwE,1665239973,ViewContent,0,0,google
CjwKCAjwv4SaBhBPEiwA9YzZvJdA421puQA01-XFXADmrNVlEwrphDXzjiiazSFvzevupjZOw1GhhxoCZp8QAvD_BwE,1665240001,ViewContent,0,0,google
CjwKCAjwv4SaBhBPEiwA9YzZvJdA421puQA01-XFXADmrNVlEwrphDXzjiiazSFvzevupjZOw1GhhxoCZp8QAvD_BwE,1665240036,ViewContent,0,0,google
EAIaIQobChMIuePlwe7Q-gIVTisrCh1UrAPyEAAYAiAAEgItPfD_BwE,1665240036,ProductView,0,0,adwords
CjwKCAjwv4SaBhBPEiwA9YzZvJdA421puQA01-XFXADmrNVlEwrphDXzjiiazSFvzevupjZOw1GhhxoCZp8QAvD_BwE,1665240097,ViewContent,0,0,google
CjwKCAjwv4SaBhBPEiwA9YzZvJdA421puQA01-XFXADmrNVlEwrphDXzjiiazSFvzevupjZOw1GhhxoCZp8QAvD_BwE,1665240126,AddToCart,0,0,google
EAIaIQobChMI98Cu0vrQ-gIVTpVLBR2CmwCeEAAYAyAAEgJsG_D_BwE,1665243292,ProductView,0,0,adwords
CjwKCAjwv4SaBhBPEiwA9YzZvJdA421puQA01-XFXADmrNVlEwrphDXzjiiazSFvzevupjZOw1GhhxoCZp8QAvD_BwE,1665243307,ViewContent,0,0,google
CjwKCAjwv4SaBhBPEiwA9YzZvJdA421puQA01-XFXADmrNVlEwrphDXzjiiazSFvzevupjZOw1GhhxoCZp8QAvD_BwE,1665243356,ViewContent,0,0,google
CjwKCAjwv4SaBhBPEiwA9YzZvJdA421puQA01-XFXADmrNVlEwrphDXzjiiazSFvzevupjZOw1GhhxoCZp8QAvD_BwE,1665243402,ViewContent,0,0,google
CjwKCAjwv4SaBhBPEiwA9YzZvBSbzzd0Yovi1ivwSa1g_eqtab3Aptoo497Hh69xlVVXmukf6XWYtxoC10QQAvD_BwE,1665243988,ProductView,0,0,adwords
CjwKCAjwv4SaBhBPEiwA9YzZvBEKPMOnbbjfM7p5Y5MVKavgCIN7Rj2o7DT6iJY6X837OTdMRC5HThoC3OIQAvD_BwE,1665251298,ProductView,0,0,adwords
CjwKCAjwv4SaBhBPEiwA9YzZvBEKPMOnbbjfM7p5Y5MVKavgCIN7Rj2o7DT6iJY6X837OTdMRC5HThoC3OIQAvD_BwE,1665251304,MemberRegistration,0,0,adwords
EAIaIQobChMInP7es5nR-gIV55hmAh29TADmEAAYAyAAEgIWOvD_BwE,1665251564,ProductView,0,0,adwords
EAIaIQobChMIyrKFv-PR-gIVir2WCh35JQRIEAEYAiAAEgI3QvD_BwE,1665271491,ProductView,0,0,adwords
EAIaIQobChMIuv2q5-XR-gIVzQRyCh1TvwJxEAAYAiAAEgLLV_D_BwE,1665272065,ProductView,0,0,s
EAIaIQobChMI85rGrfXR-gIVEpNmAh0BjwHsEAAYAyAAEgJ8wPD_BwE,1665276226,ProductView,0,0,adwords
EAIaIQobChMInqGjs4_S-gIVxHwrCh3BCA8cEAAYASAAEgJY4vD_BwE,1665283253,ProductView,0,0,adwords
EAIaIQobChMIgYzQjZTS-gIVycCWCh2bsAMgEAAYASAAEgIL5fD_BwE,1665284509,ProductView,0,0,adwords
EAIaIQobChMIpr282ZbS-gIVScIWBR0cqA_GEAEYASAAEgK2P_D_BwE,1665285266,ProductView,0,0,adwords
EAIaIQobChMI85rGrfXR-gIVEpNmAh0BjwHsEAAYAyAAEgJ8wPD_BwE,1665289862,ProductView,0,0,adwords
EAIaIQobChMI85rGrfXR-gIVEpNmAh0BjwHsEAAYAyAAEgJ8wPD_BwE,1665294932,ProductView,0,0,adwords
CjwKCAjwv4SaBhBPEiwA9YzZvJc3BJTX0FGqUZd_iScU1V5C8cmO7eEMaDH5fFesuoqNGoOsmih0phoCX5UQAvD_BwE,1665295110,ProductView,0,0,adwords
EAIaIQobChMI8LXgqPfR-gIVTwQrCh3icQzCEAAYASAAEgIPw_D_BwE,1665295529,ViewContent,0,0,mailchimp
EAIaIQobChMI8LXgqPfR-gIVTwQrCh3icQzCEAAYASAAEgIPw_D_BwE,1665295776,ViewContent,0,0,mailchimp
EAIaIQobChMI8LXgqPfR-gIVTwQrCh3icQzCEAAYASAAEgIPw_D_BwE,1665295786,AddToCart,0,0,mailchimp
EAIaIQobChMI8LXgqPfR-gIVTwQrCh3icQzCEAAYASAAEgIPw_D_BwE,1665295875,ViewContent,0,0,mailchimp
EAIaIQobChMI8LXgqPfR-gIVTwQrCh3icQzCEAAYASAAEgIPw_D_BwE,1665296004,ViewContent,0,0,mailchimp
EAIaIQobChMI8LXgqPfR-gIVTwQrCh3icQzCEAAYASAAEgIPw_D_BwE,1665296027,ViewContent,0,0,mailchimp
EAIaIQobChMI8LXgqPfR-gIVTwQrCh3icQzCEAAYASAAEgIPw_D_BwE,1665296065,ViewContent,0,0,mailchimp
EAIaIQobChMI8LXgqPfR-gIVTwQrCh3icQzCEAAYASAAEgIPw_D_BwE,1665296097,ViewContent,0,0,mailchimp
EAIaIQobChMI8LXgqPfR-gIVTwQrCh3icQzCEAAYASAAEgIPw_D_BwE,1665296120,ViewContent,0,0,mailchimp
EAIaIQobChMI8LXgqPfR-gIVTwQrCh3icQzCEAAYASAAEgIPw_D_BwE,1665296159,ViewContent,0,0,mailchimp
EAIaIQobChMI8LXgqPfR-gIVTwQrCh3icQzCEAAYASAAEgIPw_D_BwE,1665296259,ViewContent,0,0,mailchimp
EAIaIQobChMI8LXgqPfR-gIVTwQrCh3icQzCEAAYASAAEgIPw_D_BwE,1665296648,ViewContent,0,0,mailchimp
EAIaIQobChMI8LXgqPfR-gIVTwQrCh3icQzCEAAYASAAEgIPw_D_BwE,1665296679,ViewContent,0,0,mailchimp
EAIaIQobChMI-vCc6c7S-gIVw5lmAh0iLAlxEAAYAiAAEgLbF_D_BwE,1665300271,ProductView,0,0,s
EAIaIQobChMI-vCc6c7S-gIVw5lmAh0iLAlxEAAYAiAAEgLbF_D_BwE,1665300307,MemberRegistration,0,0,s
EAIaIQobChMI-vCc6c7S-gIVw5lmAh0iLAlxEAAYAiAAEgLbF_D_BwE,1665300379,MemberRegistration,0,0,s
EAIaIQobChMI-vCc6c7S-gIVw5lmAh0iLAlxEAAYAiAAEgLbF_D_BwE,1665300398,MemberRegistration,0,0,s
EAIaIQobChMI-vCc6c7S-gIVw5lmAh0iLAlxEAAYAiAAEgLbF_D_BwE,1665300481,MemberRegistration,0,0,s
EAIaIQobChMI-vCc6c7S-gIVw5lmAh0iLAlxEAAYAiAAEgLbF_D_BwE,1665300484,MemberRegistration,0,0,s
CjwKCAjwv4SaBhBPEiwA9YzZvKweRYzZgSptD6zwgaia6Vzc8_XZLAR3NdZXUlkRzyZCX2xOXOhwsRoCrpsQAvD_BwE,1665302486,Purchase,0,3199,undefined
EAIaIQobChMIl-2K4tfS-gIVk4ZLBR3iZwAfEAEYAiAAEgKznPD_BwE,1665302646,ProductView,0,0,s
EAIaIQobChMIlMbzgtnS-gIVQUUrCh0HpgCIEAEYASAAEgLfNPD_BwE,1665302990,ProductView,0,0,s
EAIaIQobChMIs-jYmtnS-gIVDCQrCh0Z3wrdEAAYAyAAEgLfBvD_BwE,1665303100,ProductView,0,0,s
CjwKCAjwv4SaBhBPEiwA9YzZvIedxwkohWTR3DLn0OoLJtAB1JtkvywSU-nGgdNsZ0qGe2RBGiKNOhoCMm4QAvD_BwE,1665303230,Purchase,0,833,google
Cj0KCQjw4omaBhDqARIsADXULuUk1gT60Sk4qgbgRqN5RmRHkDspO5yaZtqB8aUchNCBIDjboz77nFQaAk5oEALw_wcB,1665304295,ProductView,0,0,g
EAIaIQobChMIqID0zuLS-gIVMJ1LBR1C0wUqEAEYAiAAEgLWKPD_BwE,1665305556,ProductView,0,0,adwords
EAIaIQobChMIkoHepuXS-gIVgJRmAh30xAD0EAEYASAAEgKoRPD_BwE,1665306283,ProductView,0,0,s
EAIaIQobChMI_7mtgenS-gIVT6aWCh2shwV0EAEYASAAEgK14_D_BwE,1665307366,ProductView,0,0,adwords
EAIaIQobChMI-OC11-7S-gIVrJNmAh0ZEQplEAEYASAAEgLOBPD_BwE,1665308794,ProductView,0,0,adwords
Cj0KCQjw4omaBhDqARIsADXULuXyxnWqh307CA1HGqdC4shA23MroZOqQ30SlaeC7ru7yrptO-zt3N4aAl-KEALw_wcB,1665309644,MemberRegistration,0,0,google
EAIaIQobChMI8Mzg5ffS-gIVEa-WCh1k-wGOEAAYASAAEgJoMfD_BwE,1665311246,ProductView,0,0,adwords
EAIaIQobChMI6t2c7ffS-gIVGZNmAh1MTwPEEAAYAiAAEgKaMfD_BwE,1665311293,ProductView,0,0,adwords
EAIaIQobChMI8Mzg5ffS-gIVEa-WCh1k-wGOEAAYASAAEgJoMfD_BwE,1665311400,ProductView,0,0,adwords
EAIaIQobChMI9cu-l_rS-gIV0ZNmAh2YIA6-EAEYASAAEgIop_D_BwE,1665311895,ProductView,0,0,s
EAIaIQobChMI6I24oPnS-gIVyp1LBR1v-wt6EAEYASAAEgLuRfD_BwE,1665312314,ProductView,0,0,s
EAIaIQobChMIytraxfzS-gIVzxwrCh3dCw7HEAEYAiAAEgKbovD_BwE,1665312526,ProductView,0,0,s
Cj0KCQjw4omaBhDqARIsADXULuU5YR3EXI1VwxgNq7FKpuq8dmth6YYB4OKCWFW1M_rhSP79F1fWGPAaAqYyEALw_wcB,1665313498,Purchase,0,5940,google
EAIaIQobChMI1uuF64zT-gIVUw4rCh2mBgtoEAAYAyAAEgLqKvD_BwE,1665316894,ProductView,0,0,adwords
CjwKCAjwv4SaBhBPEiwA9YzZvFQvF5WXnr_K0aBTlBKcmmyt_UVBrR0qbuAptsycrqVGPetf9lKKvxoCyvQQAvD_BwE,1665321149,Purchase,1,700,shopback
Cj0KCQjw4omaBhDqARIsADXULuWGiOiYkd7YzucfScqpDfQAnZyYVsf2eD2U53DYHRJ4YzuKBjMJ5_waAkXmEALw_wcB,1665323184,Purchase,1,3051,google
Cj0KCQjw4omaBhDqARIsADXULuUX8TIYUvWsAvIyiPCI46LEEYpRVd2-4kaQ_KpGNFoPRvcZeDR994QaAp3CEALw_wcB,1665323252,MemberRegistration,0,0,google
Cj0KCQjw4omaBhDqARIsADXULuWGiOiYkd7YzucfScqpDfQAnZyYVsf2eD2U53DYHRJ4YzuKBjMJ5_waAkXmEALw_wcB,1665323447,ViewContent,0,0,referral
Cj0KCQjw4omaBhDqARIsADXULuWGiOiYkd7YzucfScqpDfQAnZyYVsf2eD2U53DYHRJ4YzuKBjMJ5_waAkXmEALw_wcB,1665323484,ViewContent,0,0,referral
Cj0KCQjw4omaBhDqARIsADXULuWGiOiYkd7YzucfScqpDfQAnZyYVsf2eD2U53DYHRJ4YzuKBjMJ5_waAkXmEALw_wcB,1665323488,AddToCart,0,0,referral
Cj0KCQjw4omaBhDqARIsADXULuWfWWqij-YzRBJI_puEFHz3fXDf23he1RJWBa-n5sFDJMv3MBDHosAaAtR0EALw_wcB,1665323500,Purchase,0,595,google
EAIaIQobChMIsor23KbT-gIVjh0rCh2EyAStEAAYAiAAEgLvRPD_BwE,1665323852,ProductView,0,0,adwords
EAIaIQobChMI1bCI5ajT-gIVVNpMAh0s5wu4EAAYAiAAEgIzG_D_BwE,1665324410,ProductView,0,0,adwords
EAIaIQobChMI1bCI5ajT-gIVVNpMAh0s5wu4EAAYAiAAEgIzG_D_BwE,1665324441,ProductView,0,0,adwords
EAIaIQobChMI1bCI5ajT-gIVVNpMAh0s5wu4EAAYAiAAEgIzG_D_BwE,1665324459,ProductView,0,0,adwords
EAIaIQobChMI1bCI5ajT-gIVVNpMAh0s5wu4EAAYAiAAEgIzG_D_BwE,1665324467,ProductView,0,0,adwords
EAIaIQobChMI1bCI5ajT-gIVVNpMAh0s5wu4EAAYAiAAEgIzG_D_BwE,1665324480,ProductView,0,0,adwords
EAIaIQobChMIn72FqbfT-gIVtDdyCh3ZCQD1EAAYAyAAEgItz_D_BwE,1665328348,ProductView,0,0,adwords
CjwKCAjwv4SaBhBPEiwA9YzZvP-1FX9Pe6wHAsGmL79NxynfxzU3JgGufHZUo4KPpWuNeEHUxybWQxoCIHoQAvD_BwE,1665328980,Purchase,1,1183,google
CjwKCAjwv4SaBhBPEiwA9YzZvP-1FX9Pe6wHAsGmL79NxynfxzU3JgGufHZUo4KPpWuNeEHUxybWQxoCIHoQAvD_BwE,1665329384,Purchase,1,1183,google
Cj0KCQjw4omaBhDqARIsADXULuWGiOiYkd7YzucfScqpDfQAnZyYVsf2eD2U53DYHRJ4YzuKBjMJ5_waAkXmEALw_wcB,1665330150,ViewContent,0,0,referral
Cj0KCQjw4omaBhDqARIsADXULuXc9ttaVRvdukfeaEQmi-4n0DMBnA960x7EgD27TH2oqMmnEFcqBI8aAh92EALw_wcB,1665330411,ProductView,0,0,adwords
EAIaIQobChMIsMvpuMLT-gIVVpJmAh3AvAAEEAAYAiAAEgLWwPD_BwE,1665331304,ProductView,0,0,adwords
Cj0KCQjw-fmZBhDtARIsAH6H8qj72Z1m7QxqsSighDx5h26qbJOpMMI6_fj-1s3gpiDbBBe_U-N1gzkaAhGLEALw_wcB,1665334935,Purchase,1,1183,undefined
Cj0KCQjw4omaBhDqARIsADXULuU2zCVFJB112ijZPSljJ02oCtsrJApT7TBnFtTWaOPzLWiUzFCfYbkaAtWoEALw_wcB,1665341426,Purchase,0,1036,google
EAIaIQobChMIi5e9qejT-gIVeplmAh1ecAYwEAAYASAAEgK9lPD_BwE,1665341453,ProductView,0,0,adwords
EAIaIQobChMIhKGF6prU-gIVwjUrCh14GQ7EEAAYAiAAEgLXTfD_BwE,1665355006,ProductView,0,0,adwords
Cj0KCQjw4omaBhDqARIsADXULuWg6M-U6nKIXN0pKyg_Mw_Fwqcuk3jhfO3vUkA7r6ULXUqvk5LRguIaAhGkEALw_wcB,1665356884,ProductView,0,0,g
Cj0KCQjw4omaBhDqARIsADXULuXx7D4KI_xr7iWv0ft5e6X4dGb4bBUkSv918qQISET3N2SVn36kBqoaAj7fEALw_wcB,1665360624,ProductView,0,0,adwords
EAIaIQobChMI8NeYrqXU-gIVQzUrCh2piAXLEAAYASAAEgLqvvD_BwE,1665361785,Purchase,0,4131,google
Cj0KCQjw4omaBhDqARIsADXULuVLVgoYq3rCietlp1DWVULy8uHKC7gNIL5KoAdOFRMrsKeNoX5leuQaAm9dEALw_wcB,1665363508,Purchase,1,2980,google
Cj0KCQjw4omaBhDqARIsADXULuXR2Nu3W7piOHwLLSXY7rd7XzzgQmmR-4fmh0h2P5f7t1bcndagPr0aAmBOEALw_wcB,1665365379,MemberRegistration,0,0,google
EAIaIQobChMIstqi5cLU-gIVVQ8rCh1h5AKUEAAYAiAAEgKU7fD_BwE,1665365740,ProductView,0,0,adwords
Cj0KCQjw4omaBhDqARIsADXULuXR2Nu3W7piOHwLLSXY7rd7XzzgQmmR-4fmh0h2P5f7t1bcndagPr0aAmBOEALw_wcB,1665365814,MemberRegistration,0,0,google
Cj0KCQjw4omaBhDqARIsADXULuXR2Nu3W7piOHwLLSXY7rd7XzzgQmmR-4fmh0h2P5f7t1bcndagPr0aAmBOEALw_wcB,1665365815,MemberRegistration,0,0,google
Cj0KCQjw4omaBhDqARIsADXULuXR2Nu3W7piOHwLLSXY7rd7XzzgQmmR-4fmh0h2P5f7t1bcndagPr0aAmBOEALw_wcB,1665365988,ViewContent,0,0,google
Cj0KCQjw4omaBhDqARIsADXULuXR2Nu3W7piOHwLLSXY7rd7XzzgQmmR-4fmh0h2P5f7t1bcndagPr0aAmBOEALw_wcB,1665365995,AddToCart,0,0,google
Cj0KCQjw4omaBhDqARIsADXULuXR2Nu3W7piOHwLLSXY7rd7XzzgQmmR-4fmh0h2P5f7t1bcndagPr0aAmBOEALw_wcB,1665366154,AddToCart,0,0,google
Cj0KCQjw4omaBhDqARIsADXULuXR2Nu3W7piOHwLLSXY7rd7XzzgQmmR-4fmh0h2P5f7t1bcndagPr0aAmBOEALw_wcB,1665366634,ViewContent,0,0,google
Cj0KCQjw4omaBhDqARIsADXULuXR2Nu3W7piOHwLLSXY7rd7XzzgQmmR-4fmh0h2P5f7t1bcndagPr0aAmBOEALw_wcB,1665366965,Purchase,1,288,google
Cj0KCQjw4omaBhDqARIsADXULuXR2Nu3W7piOHwLLSXY7rd7XzzgQmmR-4fmh0h2P5f7t1bcndagPr0aAmBOEALw_wcB,1665367146,ViewContent,0,0,google
EAIaIQobChMIqorL0cjU-gIVzTMrCh1LqgEkEAAYASAAEgLem_D_BwE,1665368410,Purchase,0,462,google
Cj0KCQjw4omaBhDqARIsADXULuWvkb7-G1BTol17eoz1BsvZgDDhF-OmSZhA4lgnSorNUVFRlwCDvGoaAtTyEALw_wcB,1665369462,Purchase,1,552,shopback
Cj0KCQjw4omaBhDqARIsADXULuVW4LQVqiLjPHNaaQuB7kaYEaCMr8i8qybj2EJQRvCBgUOeUkp3fe8aAiNJEALw_wcB,1665370350,ProductView,0,0,g
Cj0KCQjw4omaBhDqARIsADXULuWksVGJPNaj3FOgoQ-aIrKaLZ78U9GLqMKLO2GpVfE0Zw-7HDMIOYQaAiJuEALw_wcB,1665371094,ProductView,0,0,adwords
Cj0KCQjw4omaBhDqARIsADXULuWksVGJPNaj3FOgoQ-aIrKaLZ78U9GLqMKLO2GpVfE0Zw-7HDMIOYQaAiJuEALw_wcB,1665371581,ProductView,0,0,adwords
Cj0KCQjw4omaBhDqARIsADXULuWEg5xUmnlk2oNqFJVQBWfAKxnmsQIQLYuZVOHObW2Q4fGSfv5Y8TMaAqDlEALw_wcB,1665371606,ProductView,0,0,adwords
Cj0KCQjw4omaBhDqARIsADXULuXSHYOmp2ng8HVfKyS9Rvnh-lKtgpwEDfyYpR8I3yWM7YboqDCn0n8aArDnEALw_wcB,1665374235,Purchase,0,621,undefined
