Date,Campaign name,Cost,Revenue
"Mar 18, 2022",PT - 20220307 - K Ultra Stretch Slim Fit Jeans (Slideshow & IGS-Slideshow) (Kids seg) - Prospecting - Global Pixel,104.91,0
"Mar 18, 2022",PT - 20220307 - K AIRism Cotton Graphic S/S T-Shirt (Slideshow & IGS-Slideshow) (Kids seg) - Remarketing - Global Pixel,50.42,244.8
"Mar 18, 2022",PT - 20220307 - K AIRism Cotton Graphic S/S T-Shirt (Slideshow & IGS-Slideshow) (Kids seg) - Prospecting - Global Pixel,100.51,0
"Mar 18, 2022",PT - 20220304 - K Easy Shorts (Video) (Kids seg) - Remarketing - Global Pixel,0,0
"Mar 18, 2022",PT - 20220304 - K Easy Shorts (Video) (Kids seg) - Prospecting - Global Pixel,0,0
"Mar 18, 2022",PT - 20220304 - Baby Leggings (Video) (Maternity seg) - Remarketing - Global Pixel,0,0
"Mar 18, 2022",PT - 20220304 - Baby Leggings (Video) (Maternity seg) - Prospecting - Global Pixel,0,349.29999999999995
"Mar 18, 2022",PT - 20220304 - Baby Bodysuit & One Piece Outfit (Video) (Maternity seg) - Remarketing - Global Pixel,0,0
"Mar 18, 2022",PT - 20220304 - Baby Bodysuit & One Piece Outfit (Video) (Maternity seg) - Prospecting - Global Pixel,0,0
"Mar 18, 2022",PT - 20220228 - W Inner (Carousel) (Women seg) - Prospecting - Global Pixel,0,0
"Mar 18, 2022",PT - 20220228 - W Core T (Collection Ad) (Women seg) - Remarketing - Global Pixel,0,0
"Mar 18, 2022",PT - 20220228 - W Core T (Collection Ad) (Women seg) - Prospecting - Global Pixel,0,229.8
"Mar 18, 2022",PT - 20220228 - Maternity Collection (Collection Ad) (Maternity seg) - Prospecting - Global Pixel,0,0
"Mar 18, 2022",PT - 20220228 - M Shorts (Carousel) (Men seg) - Remarketing - Global Pixel,0,0
"Mar 18, 2022",PT - 20220228 - M Shorts (Carousel) (Men seg) - Prospecting - Global Pixel,0,0
"Mar 18, 2022",PT - 20220228 - M Core T (Collection Ad) (Men seg) - Remarketing - Global Pixel,0,0
"Mar 18, 2022",PT - 20220228 - M Core T (Collection Ad) (Men seg) - Prospecting - Global Pixel,0,0
"Mar 18, 2022",PT - 20220228 - K New Arrival (Carousel) (Kids seg) - Prospecting - Global Pixel,99.4,0
"Mar 18, 2022",PT - 20220228 - Baby New Arrival (Slideshow & IGS-Slideshow) (Maternity seg) - Remarketing - Global Pixel,0,0
"Mar 18, 2022",PT - 20220228 -  AIRism 3D Mask (Slideshow & IGS-Slideshow) (Women seg) - Prospecting - Global Pixel,0,0
"Mar 18, 2022",PT - 20220228 -  AIRism 3D Mask (Slideshow & IGS-Slideshow) (Men seg) - Prospecting - Global Pixel,0,779.2
"Mar 18, 2022",PT - 20220225 - W IDLF 22SS Collection Launch (Collection Ad) (Women seg) - Prospecting - Global Pixel,0,0
"Mar 18, 2022",PT - 20220221 - W Top-Sellers (Always-On Campaign) (Collection Ad) (Women seg) - Remarketing - Global Pixel,101.8,1747.7
"Mar 18, 2022",PT - 20220221 - W Top-Sellers (Always-On Campaign) (Collection Ad) (Women seg) - Prospecting - Global Pixel,753.98,4922.02
"Mar 18, 2022",PT - 20220221 - M Top-Sellers (Always-On Campaign) (Collection Ad) (Men seg) - Remarketing - Global Pixel,100.85,1358.1
"Mar 18, 2022",PT - 20220221 - M Top-Sellers (Always-On Campaign) (Collection Ad) (Men seg) - Prospecting - Global Pixel,199.42,529.5
"Mar 17, 2022",PT - 20220314 - W SUW Collection (Collection Ad) (SUW-Women seg) - Remarketing - Global Pixel,47.51,79.9
"Mar 17, 2022",PT - 20220314 - W SUW Collection (Collection Ad) (SUW-Women seg) - Prospecting - Global Pixel,100.04,0
"Mar 17, 2022",PT - 20220314 - W Essential Collection (Carousel) (Women seg) - Remarketing - Global Pixel,48.42,0
"Mar 17, 2022",PT - 20220314 - W Essential Collection (Carousel) (Women seg) - Prospecting - Global Pixel,100.02,0
"Mar 17, 2022",PT - 20220314 - W Essential Collection (Carousel) (ModestMuslim-Women seg) - Prospecting - Global Pixel,100.47,319.5
"Mar 17, 2022",PT - 20220314 - M SUW Collection (Collection Ad) (SUW-Men seg) - Remarketing - Global Pixel,48.07,519.1
"Mar 17, 2022",PT - 20220314 - M SUW Collection (Collection Ad) (SUW-Men seg) - Prospecting - Global Pixel,103.3,0
"Mar 17, 2022",PT - 20220314 - M Essential Collection (Carousel) (ModestMuslim-Men seg) - Remarketing - Global Pixel,48.88,0
"Mar 17, 2022",PT - 20220314 - M Essential Collection (Carousel) (ModestMuslim-Men seg) - Prospecting - Global Pixel,99.01,1997.5
"Mar 17, 2022",PT - 20220314 - M Essential Collection (Carousel) (Men seg) - Prospecting - Global Pixel,98.7,190.79
"Mar 17, 2022",PT - 20220314 - K SUW Collection (Collection Ad) (Kids seg) - Remarketing - Global Pixel,48.88,0
"Mar 17, 2022",PT - 20220314 - K SUW Collection (Collection Ad) (Kids seg) - Prospecting - Global Pixel,94.26,879.94
"Mar 17, 2022",PT - 20220314 - G New Arrival (Slideshow & IGS-Slideshow) (Kids seg) - Remarketing - Global Pixel,55.4,0
"Mar 17, 2022",PT - 20220314 - G New Arrival (Slideshow & IGS-Slideshow) (Kids seg) - Prospecting - Global Pixel,99.19,169.6
"Mar 17, 2022",PT - 20220314 - BT New Arrival (Slideshow & IGS-Slideshow) (Maternity seg) - Remarketing - Global Pixel,48.16,0
"Mar 17, 2022",PT - 20220314 - BT New Arrival (Slideshow & IGS-Slideshow) (Maternity seg) - Prospecting - Global Pixel,50.46,0
"Mar 17, 2022",PT - 20220311 - Earth Day Novelty (Tanamera Soap) (Image) (Women seg) - Remarketing - Global Pixel,46.24,759.3
"Mar 17, 2022",PT - 20220311 - Earth Day Novelty (Tanamera Soap) (Image) (Women seg) - Prospecting - Global Pixel,47.5,479.4
"Mar 17, 2022",PT - 20220311 - Earth Day Novelty (Tanamera Soap) (Image) (Men seg) - Remarketing - Global Pixel,46.43,279.6
"Mar 17, 2022",PT - 20220311 - Earth Day Novelty (Tanamera Soap) (Image) (Men seg) - Prospecting - Global Pixel,46.97,0
"Mar 17, 2022",PT - 20220307 - W Smart Ankle Pants (Video) (WorkingPro-Women seg) - Remarketing - Global Pixel,48.6,0
"Mar 17, 2022",PT - 20220307 - W Smart Ankle Pants (Video) (WorkingPro-Women seg) - Prospecting - Global Pixel,250.77,714.1
"Mar 17, 2022",PT - 20220307 - W Dress Collection (Carousel) (Women seg) - Remarketing - Global Pixel,48.96,79.9
"Mar 17, 2022",PT - 20220307 - W Dress Collection (Carousel) (Women seg) - Prospecting - Global Pixel,146.2,847.7
"Mar 17, 2022",PT - 20220307 - W Clean Casual (Collection Ad) (WorkingPro-Women seg) - Remarketing - Global Pixel,48.76,0
"Mar 17, 2022",PT - 20220307 - W Clean Casual (Collection Ad) (WorkingPro-Women seg) - Prospecting - Global Pixel,98.45,0
"Mar 17, 2022",PT - 20220307 - SUW Collection (Video) (SUW-Women seg) - Prospecting - Global Pixel,100.41,219.6
"Mar 17, 2022",PT - 20220307 - SUW Collection (Video) (SUW-Men seg) - Prospecting - Global Pixel,197.21,370.55
"Mar 17, 2022",PT - 20220307 - SUW Collection (Video) (SUW seg) - Remarketing - Global Pixel,96.55,144.5
"Mar 17, 2022",PT - 20220307 - M Smart Ankle Pants (Video) (WorkingPro-Men seg) - Remarketing - Global Pixel,48.23,0
"Mar 17, 2022",PT - 20220307 - M Smart Ankle Pants (Video) (WorkingPro-Men seg) - Prospecting - Global Pixel,97.28,0
"Mar 17, 2022",PT - 20220307 - M Pop Art Masters UT (Slideshow & IGS-Slideshow) (UT-Women seg) - Prospecting - Global Pixel,99.12,564.58
"Mar 17, 2022",PT - 20220307 - M Pop Art Masters UT (Slideshow & IGS-Slideshow) (UT-Men seg) - Prospecting - Global Pixel,485.77,843.97
"Mar 17, 2022",PT - 20220307 - M Pop Art Masters UT (Slideshow & IGS-Slideshow) (UT seg) - Remarketing - Global Pixel,49.66,0
"Mar 17, 2022",PT - 20220307 - M Jeans Collection (Carousel) (Men seg) - Remarketing - Global Pixel,48.73,0
"Mar 17, 2022",PT - 20220307 - M Jeans Collection (Carousel) (Men seg) - Prospecting - Global Pixel,97.32,1259.56
"Mar 17, 2022",PT - 20220307 - M Clean Casual (Collection Ad) (WorkingPro-Men seg) - Remarketing - Global Pixel,49.15,79.6
"Mar 17, 2022",PT - 20220307 - M Clean Casual (Collection Ad) (WorkingPro-Men seg) - Prospecting - Global Pixel,246.76,259.3
"Mar 17, 2022",PT - 20220307 - K Ultra Stretch Slim Fit Jeans (Slideshow & IGS-Slideshow) (Kids seg) - Remarketing - Global Pixel,97.79,0
"Mar 17, 2022",PT - 20220307 - K Ultra Stretch Slim Fit Jeans (Slideshow & IGS-Slideshow) (Kids seg) - Prospecting - Global Pixel,98.43,0
"Mar 17, 2022",PT - 20220307 - K AIRism Cotton Graphic S/S T-Shirt (Slideshow & IGS-Slideshow) (Kids seg) - Remarketing - Global Pixel,48.6,628.7
"Mar 17, 2022",PT - 20220307 - K AIRism Cotton Graphic S/S T-Shirt (Slideshow & IGS-Slideshow) (Kids seg) - Prospecting - Global Pixel,96.59,154.6
"Mar 17, 2022",PT - 20220304 - K Easy Shorts (Video) (Kids seg) - Remarketing - Global Pixel,0.86,0
"Mar 17, 2022",PT - 20220304 - K Easy Shorts (Video) (Kids seg) - Prospecting - Global Pixel,99.88,89.7
"Mar 17, 2022",PT - 20220304 - Baby Leggings (Video) (Maternity seg) - Remarketing - Global Pixel,0.45,0
"Mar 17, 2022",PT - 20220304 - Baby Leggings (Video) (Maternity seg) - Prospecting - Global Pixel,106.49,624.2
"Mar 17, 2022",PT - 20220304 - Baby Bodysuit & One Piece Outfit (Video) (Maternity seg) - Remarketing - Global Pixel,96.81,1337.5
"Mar 17, 2022",PT - 20220304 - Baby Bodysuit & One Piece Outfit (Video) (Maternity seg) - Prospecting - Global Pixel,100.11,0
"Mar 17, 2022",PT - 20220228 - W Inner (Carousel) (Women seg) - Remarketing - Global Pixel,0,0
"Mar 17, 2022",PT - 20220228 - W Inner (Carousel) (Women seg) - Prospecting - Global Pixel,0,0
"Mar 17, 2022",PT - 20220228 - W Core T (Collection Ad) (Women seg) - Remarketing - Global Pixel,0,0
"Mar 17, 2022",PT - 20220228 - W Core T (Collection Ad) (Women seg) - Prospecting - Global Pixel,0,0
"Mar 17, 2022",PT - 20220228 - Maternity Collection (Collection Ad) (Maternity seg) - Remarketing - Global Pixel,0,0
"Mar 17, 2022",PT - 20220228 - M Shorts (Carousel) (Men seg) - Remarketing - Global Pixel,0,0
"Mar 17, 2022",PT - 20220228 - M Shorts (Carousel) (Men seg) - Prospecting - Global Pixel,0,339.7
"Mar 17, 2022",PT - 20220228 - M Core T (Collection Ad) (Men seg) - Remarketing - Global Pixel,0,299.5
"Mar 17, 2022",PT - 20220228 - M Core T (Collection Ad) (Men seg) - Prospecting - Global Pixel,0,0
"Mar 17, 2022",PT - 20220228 - K New Arrival (Carousel) (Kids seg) - Remarketing - Global Pixel,0,0
"Mar 17, 2022",PT - 20220228 - K New Arrival (Carousel) (Kids seg) - Prospecting - Global Pixel,97.1,0
"Mar 17, 2022",PT - 20220228 - Baby New Arrival (Slideshow & IGS-Slideshow) (Maternity seg) - Remarketing - Global Pixel,0,254.4
"Mar 17, 2022",PT - 20220228 - Baby New Arrival (Slideshow & IGS-Slideshow) (Maternity seg) - Prospecting - Global Pixel,0,0
"Mar 17, 2022",PT - 20220228 -  AIRism 3D Mask (Slideshow & IGS-Slideshow) (Women seg) - Prospecting - Global Pixel,0,19.9
"Mar 17, 2022",PT - 20220228 -  AIRism 3D Mask (Slideshow & IGS-Slideshow) (Men seg) - Remarketing - Global Pixel,0,0
"Mar 17, 2022",PT - 20220228 -  AIRism 3D Mask (Slideshow & IGS-Slideshow) (Men seg) - Prospecting - Global Pixel,0,246.46
"Mar 17, 2022",PT - 20220225 - Women's Home Pants Collection (Video) (Women seg) - Remarketing - Global Pixel,0,0
"Mar 17, 2022",PT - 20220225 - W Premium Linen (IGS-Video) (Women seg) - Prospecting - Global Pixel,0,0
"Mar 17, 2022",PT - 20220225 - W IDLF 22SS Collection Launch (Collection Ad) (Women seg) - Remarketing - Global Pixel,0,0
"Mar 17, 2022",PT - 20220225 - W IDLF 22SS Collection Launch (Collection Ad) (Women seg) - Prospecting - Global Pixel,0,0
"Mar 17, 2022",PT - 20220225 - Men's Home Pants Collection (Video) (Men seg) - Prospecting - Global Pixel,0,0
"Mar 17, 2022",PT - 20220221 - W Top-Sellers (Always-On Campaign) (Collection Ad) (Women seg) - Remarketing - Global Pixel,99.25,1996.8
"Mar 17, 2022",PT - 20220221 - W Top-Sellers (Always-On Campaign) (Collection Ad) (Women seg) - Prospecting - Global Pixel,748.04,3619.8900000000003
"Mar 17, 2022",PT - 20220221 - M Top-Sellers (Always-On Campaign) (Collection Ad) (Men seg) - Remarketing - Global Pixel,100.75,1228
"Mar 17, 2022",PT - 20220221 - M Top-Sellers (Always-On Campaign) (Collection Ad) (Men seg) - Prospecting - Global Pixel,201.34,398.7
"Mar 16, 2022",PT - 20220314 - W SUW Collection (Collection Ad) (SUW-Women seg) - Remarketing - Global Pixel,19.27,0
"Mar 16, 2022",PT - 20220314 - W SUW Collection (Collection Ad) (SUW-Women seg) - Prospecting - Global Pixel,98.21,0
"Mar 16, 2022",PT - 20220314 - W Essential Collection (Carousel) (Women seg) - Remarketing - Global Pixel,47.74,0
"Mar 16, 2022",PT - 20220314 - W Essential Collection (Carousel) (Women seg) - Prospecting - Global Pixel,98.01,89.80000000000001
"Mar 16, 2022",PT - 20220314 - W Essential Collection (Carousel) (ModestMuslim-Women seg) - Prospecting - Global Pixel,98.14,0
"Mar 16, 2022",PT - 20220314 - M SUW Collection (Collection Ad) (SUW-Men seg) - Remarketing - Global Pixel,18.94,0
"Mar 16, 2022",PT - 20220314 - M SUW Collection (Collection Ad) (SUW-Men seg) - Prospecting - Global Pixel,100.73,0
"Mar 16, 2022",PT - 20220314 - M Essential Collection (Carousel) (ModestMuslim-Men seg) - Remarketing - Global Pixel,47.94,0
"Mar 16, 2022",PT - 20220314 - M Essential Collection (Carousel) (ModestMuslim-Men seg) - Prospecting - Global Pixel,96.21,0
"Mar 16, 2022",PT - 20220314 - M Essential Collection (Carousel) (Men seg) - Prospecting - Global Pixel,96.37,149.9
"Mar 16, 2022",PT - 20220314 - K SUW Collection (Collection Ad) (Kids seg) - Remarketing - Global Pixel,9.72,0
"Mar 16, 2022",PT - 20220314 - K SUW Collection (Collection Ad) (Kids seg) - Prospecting - Global Pixel,90.39,0
"Mar 16, 2022",PT - 20220314 - G New Arrival (Slideshow & IGS-Slideshow) (Kids seg) - Remarketing - Global Pixel,30.39,0
"Mar 16, 2022",PT - 20220314 - G New Arrival (Slideshow & IGS-Slideshow) (Kids seg) - Prospecting - Global Pixel,96.43,0
"Mar 16, 2022",PT - 20220314 - BT New Arrival (Slideshow & IGS-Slideshow) (Maternity seg) - Remarketing - Global Pixel,10.47,0
"Mar 16, 2022",PT - 20220314 - BT New Arrival (Slideshow & IGS-Slideshow) (Maternity seg) - Prospecting - Global Pixel,48.66,0
"Mar 16, 2022",PT - 20220311 - Earth Day Novelty (Tanamera Soap) (Image) (Women seg) - Remarketing - Global Pixel,48.83,0
"Mar 16, 2022",PT - 20220311 - Earth Day Novelty (Tanamera Soap) (Image) (Women seg) - Prospecting - Global Pixel,49.44,898.7
"Mar 16, 2022",PT - 20220311 - Earth Day Novelty (Tanamera Soap) (Image) (Men seg) - Remarketing - Global Pixel,47.73,0
"Mar 16, 2022",PT - 20220311 - Earth Day Novelty (Tanamera Soap) (Image) (Men seg) - Prospecting - Global Pixel,49.66,0
"Mar 16, 2022",PT - 20220307 - W Smart Ankle Pants (Video) (WorkingPro-Women seg) - Remarketing - Global Pixel,48.57,1159
"Mar 16, 2022",PT - 20220307 - W Smart Ankle Pants (Video) (WorkingPro-Women seg) - Prospecting - Global Pixel,245.39,194.2
"Mar 16, 2022",PT - 20220307 - W Dress Collection (Carousel) (Women seg) - Remarketing - Global Pixel,48.88,0
"Mar 16, 2022",PT - 20220307 - W Dress Collection (Carousel) (Women seg) - Prospecting - Global Pixel,144.8,384.4
"Mar 16, 2022",PT - 20220307 - W Clean Casual (Collection Ad) (WorkingPro-Women seg) - Remarketing - Global Pixel,48.85,0
"Mar 16, 2022",PT - 20220307 - W Clean Casual (Collection Ad) (WorkingPro-Women seg) - Prospecting - Global Pixel,95.56,239.7
"Mar 16, 2022",PT - 20220307 - SUW Collection (Video) (SUW-Women seg) - Prospecting - Global Pixel,98.63,329.2
"Mar 16, 2022",PT - 20220307 - SUW Collection (Video) (SUW-Men seg) - Prospecting - Global Pixel,201.06,313.08
"Mar 16, 2022",PT - 20220307 - SUW Collection (Video) (SUW seg) - Remarketing - Global Pixel,95.77,679.1
"Mar 16, 2022",PT - 20220307 - M Smart Ankle Pants (Video) (WorkingPro-Men seg) - Remarketing - Global Pixel,48.41,259.8
"Mar 16, 2022",PT - 20220307 - M Smart Ankle Pants (Video) (WorkingPro-Men seg) - Prospecting - Global Pixel,97.77,0
"Mar 16, 2022",PT - 20220307 - M Pop Art Masters UT (Slideshow & IGS-Slideshow) (UT-Women seg) - Prospecting - Global Pixel,97.86,0
"Mar 16, 2022",PT - 20220307 - M Pop Art Masters UT (Slideshow & IGS-Slideshow) (UT-Men seg) - Prospecting - Global Pixel,477.89,932.6999999999999
"Mar 16, 2022",PT - 20220307 - M Pop Art Masters UT (Slideshow & IGS-Slideshow) (UT seg) - Remarketing - Global Pixel,48.5,0
"Mar 16, 2022",PT - 20220307 - M Jeans Collection (Carousel) (Men seg) - Remarketing - Global Pixel,48.5,0
"Mar 16, 2022",PT - 20220307 - M Jeans Collection (Carousel) (Men seg) - Prospecting - Global Pixel,96.16,79.8
"Mar 16, 2022",PT - 20220307 - M Clean Casual (Collection Ad) (WorkingPro-Men seg) - Remarketing - Global Pixel,49.69,359.1
"Mar 16, 2022",PT - 20220307 - M Clean Casual (Collection Ad) (WorkingPro-Men seg) - Prospecting - Global Pixel,249.34,333.45000000000005
"Mar 16, 2022",PT - 20220307 - K Ultra Stretch Slim Fit Jeans (Slideshow & IGS-Slideshow) (Kids seg) - Remarketing - Global Pixel,96.11,299.3
"Mar 16, 2022",PT - 20220307 - K Ultra Stretch Slim Fit Jeans (Slideshow & IGS-Slideshow) (Kids seg) - Prospecting - Global Pixel,96.67,309.3
"Mar 16, 2022",PT - 20220307 - K AIRism Cotton Graphic S/S T-Shirt (Slideshow & IGS-Slideshow) (Kids seg) - Remarketing - Global Pixel,48.98,169.5
"Mar 16, 2022",PT - 20220307 - K AIRism Cotton Graphic S/S T-Shirt (Slideshow & IGS-Slideshow) (Kids seg) - Prospecting - Global Pixel,97.39,189.5
"Mar 16, 2022",PT - 20220304 - K Easy Shorts (Video) (Kids seg) - Remarketing - Global Pixel,96.88,0
"Mar 16, 2022",PT - 20220304 - K Easy Shorts (Video) (Kids seg) - Prospecting - Global Pixel,100.58,0
"Mar 16, 2022",PT - 20220304 - International Women's Day Novelty (Sulwhasoo Gift Set Sample + RM30 Cash Voucher) (Image) (Women seg) - Prospecting - Global Pixel,0,0
"Mar 16, 2022",PT - 20220304 - International Women's Day Novelty (Sulwhasoo Gift Set Sample + RM30 Cash Voucher) (Image) (Men seg) - Prospecting - Global Pixel,0,0
"Mar 16, 2022",PT - 20220304 - Baby Leggings (Video) (Maternity seg) - Remarketing - Global Pixel,96.58,0
"Mar 16, 2022",PT - 20220304 - Baby Leggings (Video) (Maternity seg) - Prospecting - Global Pixel,96.86,154.8
"Mar 16, 2022",PT - 20220304 - Baby Bodysuit & One Piece Outfit (Video) (Maternity seg) - Remarketing - Global Pixel,99.64,0
"Mar 16, 2022",PT - 20220304 - Baby Bodysuit & One Piece Outfit (Video) (Maternity seg) - Prospecting - Global Pixel,97.13,0
"Mar 16, 2022",PT - 20220228 - W Inner (Carousel) (Women seg) - Remarketing - Global Pixel,0,0
"Mar 16, 2022",PT - 20220228 - W Inner (Carousel) (Women seg) - Prospecting - Global Pixel,0,0
"Mar 16, 2022",PT - 20220228 - W Core T (Collection Ad) (Women seg) - Remarketing - Global Pixel,0,294.1
"Mar 16, 2022",PT - 20220228 - W Core T (Collection Ad) (Women seg) - Prospecting - Global Pixel,0,0
"Mar 16, 2022",PT - 20220228 - Maternity Collection (Collection Ad) (Maternity seg) - Remarketing - Global Pixel,0,0
"Mar 16, 2022",PT - 20220228 - Maternity Collection (Collection Ad) (Maternity seg) - Prospecting - Global Pixel,0,0
"Mar 16, 2022",PT - 20220228 - M Shorts (Carousel) (Men seg) - Remarketing - Global Pixel,0,159.5
"Mar 16, 2022",PT - 20220228 - M Shorts (Carousel) (Men seg) - Prospecting - Global Pixel,0,0
"Mar 16, 2022",PT - 20220228 - M Core T (Collection Ad) (Men seg) - Remarketing - Global Pixel,0,0
"Mar 16, 2022",PT - 20220228 - M Core T (Collection Ad) (Men seg) - Prospecting - Global Pixel,0,0
"Mar 16, 2022",PT - 20220228 - K New Arrival (Carousel) (Kids seg) - Prospecting - Global Pixel,96.69,159.7
"Mar 16, 2022",PT - 20220228 - Baby New Arrival (Slideshow & IGS-Slideshow) (Maternity seg) - Prospecting - Global Pixel,0,0
"Mar 16, 2022",PT - 20220228 -  AIRism 3D Mask (Slideshow & IGS-Slideshow) (Women seg) - Prospecting - Global Pixel,0,279.6
"Mar 16, 2022",PT - 20220228 -  AIRism 3D Mask (Slideshow & IGS-Slideshow) (Men seg) - Remarketing - Global Pixel,0,0
"Mar 16, 2022",PT - 20220228 -  AIRism 3D Mask (Slideshow & IGS-Slideshow) (Men seg) - Prospecting - Global Pixel,0,0
"Mar 16, 2022",PT - 20220225 - Women's Home Pants Collection (Video) (Women seg) - Remarketing - Global Pixel,0,0
"Mar 16, 2022",PT - 20220225 - Women's Home Pants Collection (Video) (Women seg) - Prospecting - Global Pixel,0,0
"Mar 16, 2022",PT - 20220225 - W Premium Linen (IGS-Video) (Women seg) - Remarketing - Global Pixel,0,0
"Mar 16, 2022",PT - 20220225 - W Premium Linen (IGS-Video) (Women seg) - Prospecting - Global Pixel,0,159.8
"Mar 16, 2022",PT - 20220225 - W IDLF 22SS Collection Launch (Collection Ad) (Women seg) - Remarketing - Global Pixel,0,0
"Mar 16, 2022",PT - 20220225 - W IDLF 22SS Collection Launch (Collection Ad) (Women seg) - Prospecting - Global Pixel,0,0
"Mar 16, 2022",PT - 20220225 - Men's Home Pants Collection (Video) (Men seg) - Prospecting - Global Pixel,0,0
"Mar 16, 2022",PT - 20220224 - Ghibli KOL (Collection Ad) (UT seg) - Remarketing - Global Pixel,0,0
"Mar 16, 2022",PT - 20220221 - W Top-Sellers (Always-On Campaign) (Collection Ad) (Women seg) - Remarketing - Global Pixel,98.73,1647.3999999999999
"Mar 16, 2022",PT - 20220221 - W Top-Sellers (Always-On Campaign) (Collection Ad) (Women seg) - Prospecting - Global Pixel,748.73,2357.73
"Mar 16, 2022",PT - 20220221 - M Top-Sellers (Always-On Campaign) (Collection Ad) (Men seg) - Remarketing - Global Pixel,97.66,839.2
"Mar 16, 2022",PT - 20220221 - M Top-Sellers (Always-On Campaign) (Collection Ad) (Men seg) - Prospecting - Global Pixel,201.73,1288
"Mar 15, 2022",PT - 20220314 - W SUW Collection (Collection Ad) (SUW-Women seg) - Prospecting - Global Pixel,12.62,0
"Mar 15, 2022",PT - 20220314 - W Essential Collection (Carousel) (Women seg) - Remarketing - Global Pixel,49.07,0
"Mar 15, 2022",PT - 20220314 - M Essential Collection (Carousel) (ModestMuslim-Men seg) - Remarketing - Global Pixel,48.13,0
"Mar 15, 2022",PT - 20220314 - K SUW Collection (Collection Ad) (Kids seg) - Prospecting - Global Pixel,0.23,0
"Mar 15, 2022",PT - 20220314 - G New Arrival (Slideshow & IGS-Slideshow) (Kids seg) - Remarketing - Global Pixel,48.44,159.6
"Mar 15, 2022",PT - 20220311 - Earth Day Novelty (Tanamera Soap) (Image) (Women seg) - Remarketing - Global Pixel,48.57,179.7
"Mar 15, 2022",PT - 20220311 - Earth Day Novelty (Tanamera Soap) (Image) (Women seg) - Prospecting - Global Pixel,86.71,169.7
"Mar 15, 2022",PT - 20220311 - Earth Day Novelty (Tanamera Soap) (Image) (Men seg) - Remarketing - Global Pixel,48.75,0
"Mar 15, 2022",PT - 20220311 - Earth Day Novelty (Tanamera Soap) (Image) (Men seg) - Prospecting - Global Pixel,90.27,0
"Mar 15, 2022",PT - 20220307 - W Smart Ankle Pants (Video) (WorkingPro-Women seg) - Remarketing - Global Pixel,49.93,149.9
"Mar 15, 2022",PT - 20220307 - W Smart Ankle Pants (Video) (WorkingPro-Women seg) - Prospecting - Global Pixel,89.79,119.69999999999999
"Mar 15, 2022",PT - 20220307 - W Dress Collection (Carousel) (Women seg) - Remarketing - Global Pixel,48.87,79.8
"Mar 15, 2022",PT - 20220307 - W Dress Collection (Carousel) (Women seg) - Prospecting - Global Pixel,146.24,419.5
"Mar 15, 2022",PT - 20220307 - W Clean Casual (Collection Ad) (WorkingPro-Women seg) - Remarketing - Global Pixel,50.48,179.8
"Mar 15, 2022",PT - 20220307 - W Clean Casual (Collection Ad) (WorkingPro-Women seg) - Prospecting - Global Pixel,101.22,19.9
"Mar 15, 2022",PT - 20220307 - SUW Collection (Video) (SUW-Women seg) - Prospecting - Global Pixel,97.63,0
"Mar 15, 2022",PT - 20220307 - SUW Collection (Video) (SUW-Men seg) - Prospecting - Global Pixel,194.11,1431.67
"Mar 15, 2022",PT - 20220307 - SUW Collection (Video) (SUW seg) - Remarketing - Global Pixel,99.34,489.4
"Mar 15, 2022",PT - 20220307 - M Smart Ankle Pants (Video) (WorkingPro-Men seg) - Remarketing - Global Pixel,49.15,459.29999999999995
"Mar 15, 2022",PT - 20220307 - M Smart Ankle Pants (Video) (WorkingPro-Men seg) - Prospecting - Global Pixel,97.14,239.5
"Mar 15, 2022",PT - 20220307 - M Pop Art Masters UT (Slideshow & IGS-Slideshow) (UT-Women seg) - Prospecting - Global Pixel,98.12,379.5
"Mar 15, 2022",PT - 20220307 - M Pop Art Masters UT (Slideshow & IGS-Slideshow) (UT-Men seg) - Prospecting - Global Pixel,172.42,1976.0700000000002
"Mar 15, 2022",PT - 20220307 - M Pop Art Masters UT (Slideshow & IGS-Slideshow) (UT seg) - Remarketing - Global Pixel,48.47,799.2
"Mar 15, 2022",PT - 20220307 - M Jeans Collection (Carousel) (Men seg) - Remarketing - Global Pixel,48.59,299.5
"Mar 15, 2022",PT - 20220307 - M Jeans Collection (Carousel) (Men seg) - Prospecting - Global Pixel,95.72,102.6
"Mar 15, 2022",PT - 20220307 - M Clean Casual (Collection Ad) (WorkingPro-Men seg) - Remarketing - Global Pixel,49.98,0
"Mar 15, 2022",PT - 20220307 - M Clean Casual (Collection Ad) (WorkingPro-Men seg) - Prospecting - Global Pixel,128.03,0
"Mar 15, 2022",PT - 20220307 - K Ultra Stretch Slim Fit Jeans (Slideshow & IGS-Slideshow) (Kids seg) - Remarketing - Global Pixel,97.6,199.2
"Mar 15, 2022",PT - 20220307 - K Ultra Stretch Slim Fit Jeans (Slideshow & IGS-Slideshow) (Kids seg) - Prospecting - Global Pixel,95.6,0
"Mar 15, 2022",PT - 20220307 - K AIRism Cotton Graphic S/S T-Shirt (Slideshow & IGS-Slideshow) (Kids seg) - Remarketing - Global Pixel,50.46,634.0999999999999
"Mar 15, 2022",PT - 20220307 - K AIRism Cotton Graphic S/S T-Shirt (Slideshow & IGS-Slideshow) (Kids seg) - Prospecting - Global Pixel,99.49,199.7
